CalendarYear,CalendarPeriod,CalendarWeek,ServiceGroup4,ProdGrp1,OpJourneys on selDates,OpMiles on selDates,
2019,2019/P06,2019/W25,East Suburban,Off-Peak,"76,609","1,533,308",
2019,2019/P06,2019/W25,eXpress,Off-Peak,"65,457","2,472,471",
2019,2019/P06,2019/W25,Inter7City,Off-Peak,"85,476","5,269,735",
2019,2019/P06,2019/W25,Scenic,Off-Peak,"36,624","1,450,390",
2019,2019/P06,2019/W25,West Suburban,Off-Peak,"552,213","5,858,979",
2019,2019/P06,2019/W25,East Suburban,Peak,"73,276","1,404,617",
2019,2019/P06,2019/W25,eXpress,Peak,"39,768","1,429,817",
2019,2019/P06,2019/W25,Inter7City,Peak,"61,108","3,343,172",
2019,2019/P06,2019/W25,Scenic,Peak,"26,542","1,005,538",
2019,2019/P06,2019/W25,West Suburban,Peak,"293,994","3,731,911",
2019,2019/P07,2019/W26,East Suburban,Commuter,"54,611","929,369",
2019,2019/P07,2019/W26,eXpress,Commuter,"26,338","737,162",
2019,2019/P07,2019/W26,Inter7City,Commuter,"19,038","486,678",
2019,2019/P07,2019/W26,Scenic,Commuter,"8,676","157,696",
2019,2019/P07,2019/W26,West Suburban,Commuter,"288,876","3,059,259",
2019,2019/P07,2019/W26,East Suburban,Off-Peak,"74,504","1,457,728",
2019,2019/P07,2019/W26,eXpress,Off-Peak,"66,261","2,484,431",
2019,2019/P07,2019/W26,Inter7City,Off-Peak,"83,447","5,010,023",
2019,2019/P07,2019/W26,Scenic,Off-Peak,"36,680","1,439,315",
2019,2019/P07,2019/W26,West Suburban,Off-Peak,"558,273","6,238,684",
2019,2019/P07,2019/W26,East Suburban,Peak,"71,329","1,364,524",
2019,2019/P07,2019/W26,eXpress,Peak,"39,747","1,416,270",
2019,2019/P07,2019/W26,Inter7City,Peak,"58,457","3,177,643",
2019,2019/P07,2019/W26,Scenic,Peak,"26,476","1,012,885",
2019,2019/P07,2019/W26,West Suburban,Peak,"291,203","3,716,237",
2019,2019/P07,2019/W27,East Suburban,Commuter,"50,807","869,668",
2019,2019/P07,2019/W27,eXpress,Commuter,"28,469","847,374",
2019,2019/P07,2019/W27,Inter7City,Commuter,"17,932","459,479",
2019,2019/P07,2019/W27,Scenic,Commuter,"8,284","149,787",
2019,2019/P07,2019/W27,West Suburban,Commuter,"274,419","2,940,193",
2019,2019/P07,2019/W27,East Suburban,Off-Peak,"79,463","1,562,006",
2019,2019/P07,2019/W27,eXpress,Off-Peak,"67,901","2,529,602",
2019,2019/P07,2019/W27,Inter7City,Off-Peak,"87,767","5,349,509",
2019,2019/P07,2019/W27,Scenic,Off-Peak,"39,726","1,500,067",
2019,2019/P07,2019/W27,West Suburban,Off-Peak,"542,412","6,161,239",
2019,2019/P07,2019/W27,East Suburban,Peak,"61,036","1,156,562",
2019,2019/P07,2019/W27,eXpress,Peak,"33,674","1,189,430",
2019,2019/P07,2019/W27,Inter7City,Peak,"54,610","2,971,283",
2019,2019/P07,2019/W27,Scenic,Peak,"27,054","1,074,407",
2019,2019/P07,2019/W27,West Suburban,Peak,"266,545","3,448,211",
2019,2019/P07,2019/W28,East Suburban,Commuter,"50,132","863,524",
2019,2019/P07,2019/W28,eXpress,Commuter,"24,543","693,509",
2019,2019/P07,2019/W28,Inter7City,Commuter,"17,048","442,346",
2019,2019/P07,2019/W28,Scenic,Commuter,"7,980","143,308",
2019,2019/P07,2019/W28,West Suburban,Commuter,"267,287","2,864,566",
2019,2019/P07,2019/W28,East Suburban,Off-Peak,"85,524","1,742,519",
2019,2019/P07,2019/W28,eXpress,Off-Peak,"71,469","2,677,370",
2019,2019/P07,2019/W28,Inter7City,Off-Peak,"91,165","5,598,292",
2019,2019/P07,2019/W28,Scenic,Off-Peak,"39,641","1,526,531",
2019,2019/P07,2019/W28,West Suburban,Off-Peak,"553,995","6,473,870",
2019,2019/P07,2019/W28,East Suburban,Peak,"64,554","1,248,219",
2019,2019/P07,2019/W28,eXpress,Peak,"34,037","1,200,493",
2019,2019/P07,2019/W28,Inter7City,Peak,"53,321","2,963,789",
2019,2019/P07,2019/W28,Scenic,Peak,"26,487","1,081,968",
2019,2019/P07,2019/W28,West Suburban,Peak,"271,076","3,491,572",
2019,2019/P07,2019/W29,East Suburban,Commuter,"51,514","880,825",
2019,2019/P07,2019/W29,eXpress,Commuter,"25,678","722,196",
2019,2019/P07,2019/W29,Inter7City,Commuter,"16,899","435,962",
2019,2019/P07,2019/W29,Scenic,Commuter,"7,955","140,595",
2019,2019/P07,2019/W29,West Suburban,Commuter,"266,512","2,864,420",
2019,2019/P07,2019/W29,East Suburban,Off-Peak,"94,264","1,868,330",
2019,2019/P07,2019/W29,eXpress,Off-Peak,"72,958","2,721,816",
2019,2019/P07,2019/W29,Inter7City,Off-Peak,"90,189","5,367,870",
2019,2019/P07,2019/W29,Scenic,Off-Peak,"39,778","1,402,174",
2019,2019/P07,2019/W29,West Suburban,Off-Peak,"572,293","6,694,894",
2019,2019/P07,2019/W29,East Suburban,Peak,"65,627","1,257,421",
2019,2019/P07,2019/W29,eXpress,Peak,"34,024","1,193,244",
2019,2019/P07,2019/W29,Inter7City,Peak,"52,675","2,912,296",
2019,2019/P07,2019/W29,Scenic,Peak,"25,724","1,037,758",
2019,2019/P07,2019/W29,West Suburban,Peak,"268,172","3,451,475",
2019,2019/P08,2019/W30,East Suburban,Commuter,"49,368","847,341",
2019,2019/P08,2019/W30,eXpress,Commuter,"25,867","742,531",
2019,2019/P08,2019/W30,Inter7City,Commuter,"16,558","428,813",
2019,2019/P08,2019/W30,Scenic,Commuter,"7,820","140,076",
2019,2019/P08,2019/W30,West Suburban,Commuter,"264,170","2,811,625",
2019,2019/P08,2019/W30,East Suburban,Off-Peak,"94,636","1,882,989",
2019,2019/P08,2019/W30,eXpress,Off-Peak,"70,876","2,646,027",
2019,2019/P08,2019/W30,Inter7City,Off-Peak,"93,432","5,417,119",
2019,2019/P08,2019/W30,Scenic,Off-Peak,"41,765","1,472,894",
2019,2019/P08,2019/W30,West Suburban,Off-Peak,"573,278","6,826,849",
2019,2019/P08,2019/W30,East Suburban,Peak,"70,169","1,333,807",
2019,2019/P08,2019/W30,eXpress,Peak,"35,669","1,272,070",
2019,2019/P08,2019/W30,Inter7City,Peak,"56,837","3,116,081",
2019,2019/P08,2019/W30,Scenic,Peak,"27,173","1,086,778",
2019,2019/P08,2019/W30,West Suburban,Peak,"270,052","3,465,737",
2019,2019/P08,2019/W31,East Suburban,Commuter,"52,694","902,073",
2019,2019/P08,2019/W31,eXpress,Commuter,"27,084","783,324",
2019,2019/P08,2019/W31,Inter7City,Commuter,"17,127","441,019",
2019,2019/P08,2019/W31,Scenic,Commuter,"8,029","142,613",
2019,2019/P08,2019/W31,West Suburban,Commuter,"269,191","2,873,057",
2019,2019/P08,2019/W31,East Suburban,Off-Peak,"123,252","2,516,851",
2019,2019/P08,2019/W31,eXpress,Off-Peak,"90,871","3,421,286",
2019,2019/P08,2019/W31,Inter7City,Off-Peak,"104,133","5,994,070",
2019,2019/P08,2019/W31,Scenic,Off-Peak,"49,756","1,763,278",
2019,2019/P08,2019/W31,West Suburban,Off-Peak,"613,710","7,171,603",
2019,2019/P08,2019/W31,East Suburban,Peak,"72,645","1,370,310",
2019,2019/P08,2019/W31,eXpress,Peak,"36,696","1,300,757",
2019,2019/P08,2019/W31,Inter7City,Peak,"57,320","3,103,246",
2019,2019/P08,2019/W31,Scenic,Peak,"28,774","1,133,375",
2019,2019/P08,2019/W31,West Suburban,Peak,"279,676","3,602,326",
2019,2019/P08,2019/W32,East Suburban,Commuter,"52,039","876,928",
2019,2019/P08,2019/W32,eXpress,Commuter,"25,035","705,423",
2019,2019/P08,2019/W32,Inter7City,Commuter,"16,982","438,166",
2019,2019/P08,2019/W32,Scenic,Commuter,"7,763","136,778",
2019,2019/P08,2019/W32,West Suburban,Commuter,"272,584","2,894,608",
2019,2019/P08,2019/W32,East Suburban,Off-Peak,"133,610","2,766,641",
2019,2019/P08,2019/W32,eXpress,Off-Peak,"98,735","3,780,313",
2019,2019/P08,2019/W32,Inter7City,Off-Peak,"102,458","5,958,026",
2019,2019/P08,2019/W32,Scenic,Off-Peak,"50,196","1,618,321",
2019,2019/P08,2019/W32,West Suburban,Off-Peak,"591,470","6,867,275",
2019,2019/P08,2019/W32,East Suburban,Peak,"73,452","1,373,987",
2019,2019/P08,2019/W32,eXpress,Peak,"35,243","1,259,856",
2019,2019/P08,2019/W32,Inter7City,Peak,"56,132","3,097,095",
2019,2019/P08,2019/W32,Scenic,Peak,"27,795","1,045,552",
2019,2019/P08,2019/W32,West Suburban,Peak,"276,248","3,514,454",
2019,2019/P08,2019/W33,East Suburban,Commuter,"53,805","904,668",
2019,2019/P08,2019/W33,eXpress,Commuter,"26,081","729,250",
2019,2019/P08,2019/W33,Inter7City,Commuter,"17,788","465,105",
2019,2019/P08,2019/W33,Scenic,Commuter,"8,256","150,079",
2019,2019/P08,2019/W33,West Suburban,Commuter,"282,812","2,988,506",
2019,2019/P08,2019/W33,East Suburban,Off-Peak,"147,654","3,177,088",
2019,2019/P08,2019/W33,eXpress,Off-Peak,"120,526","4,605,582",
2019,2019/P08,2019/W33,Inter7City,Off-Peak,"113,928","6,484,476",
2019,2019/P08,2019/W33,Scenic,Off-Peak,"55,021","1,720,841",
2019,2019/P08,2019/W33,West Suburban,Off-Peak,"642,964","7,536,015",
2019,2019/P08,2019/W33,East Suburban,Peak,"79,419","1,514,451",
2019,2019/P08,2019/W33,eXpress,Peak,"40,969","1,454,163",
2019,2019/P08,2019/W33,Inter7City,Peak,"58,439","3,229,358",
2019,2019/P08,2019/W33,Scenic,Peak,"29,133","1,040,041",
2019,2019/P08,2019/W33,West Suburban,Peak,"297,792","3,758,721",
2019,2019/P09,2019/W34,East Suburban,Commuter,"54,704","928,479",
2019,2019/P09,2019/W34,eXpress,Commuter,"27,346","783,327",
2019,2019/P09,2019/W34,Inter7City,Commuter,"18,858","488,253",
2019,2019/P09,2019/W34,Scenic,Commuter,"8,221","143,774",
2019,2019/P09,2019/W34,West Suburban,Commuter,"286,369","3,010,413",
2019,2019/P09,2019/W34,East Suburban,Off-Peak,"140,731","3,077,733",
2019,2019/P09,2019/W34,eXpress,Off-Peak,"115,089","4,448,228",
2019,2019/P09,2019/W34,Inter7City,Off-Peak,"109,083","6,347,982",
2019,2019/P09,2019/W34,Scenic,Off-Peak,"55,988","1,954,796",
2019,2019/P09,2019/W34,West Suburban,Off-Peak,"579,005","6,740,833",
2019,2019/P09,2019/W34,East Suburban,Peak,"81,953","1,575,790",
2019,2019/P09,2019/W34,eXpress,Peak,"43,097","1,554,199",
2019,2019/P09,2019/W34,Inter7City,Peak,"66,099","3,480,879",
2019,2019/P09,2019/W34,Scenic,Peak,"31,827","1,169,668",
2019,2019/P09,2019/W34,West Suburban,Peak,"302,301","3,826,124",
2019,2019/P09,2019/W35,East Suburban,Commuter,"47,475","807,856",
2019,2019/P09,2019/W35,eXpress,Commuter,"24,817","708,008",
2019,2019/P09,2019/W35,Inter7City,Commuter,"18,123","462,592",
2019,2019/P09,2019/W35,Scenic,Commuter,"7,598","136,034",
2019,2019/P09,2019/W35,West Suburban,Commuter,"261,131","2,751,548",
2019,2019/P09,2019/W35,East Suburban,Off-Peak,"91,761","1,837,015",
2019,2019/P09,2019/W35,eXpress,Off-Peak,"78,057","2,967,022",
2019,2019/P09,2019/W35,Inter7City,Off-Peak,"92,098","5,603,318",
2019,2019/P09,2019/W35,Scenic,Off-Peak,"40,284","1,487,778",
2019,2019/P09,2019/W35,West Suburban,Off-Peak,"571,882","6,387,357",
2019,2019/P09,2019/W35,East Suburban,Peak,"76,065","1,457,383",
2019,2019/P09,2019/W35,eXpress,Peak,"40,440","1,418,810",
2019,2019/P09,2019/W35,Inter7City,Peak,"66,126","3,448,244",
2019,2019/P09,2019/W35,Scenic,Peak,"28,995","1,022,013",
2019,2019/P09,2019/W35,West Suburban,Peak,"332,372","4,135,173",
2019,2019/P09,2019/W36,East Suburban,Commuter,"55,333","947,988",
2019,2019/P09,2019/W36,eXpress,Commuter,"28,358","800,655",
2019,2019/P09,2019/W36,Inter7City,Commuter,"21,463","550,767",
2019,2019/P09,2019/W36,Scenic,Commuter,"9,058","163,314",
2019,2019/P09,2019/W36,West Suburban,Commuter,"306,732","3,258,887",
2019,2019/P09,2019/W36,East Suburban,Off-Peak,"78,110","1,591,530",
2019,2019/P09,2019/W36,eXpress,Off-Peak,"69,053","2,607,402",
2019,2019/P09,2019/W36,Inter7City,Off-Peak,"89,484","5,660,143",
2019,2019/P09,2019/W36,Scenic,Off-Peak,"37,168","1,460,490",
2019,2019/P09,2019/W36,West Suburban,Off-Peak,"548,019","5,927,964",
2019,2019/P09,2019/W36,East Suburban,Peak,"73,937","1,433,786",
2019,2019/P09,2019/W36,eXpress,Peak,"42,552","1,516,132",
2019,2019/P09,2019/W36,Inter7City,Peak,"67,813","3,641,856",
2019,2019/P09,2019/W36,Scenic,Peak,"27,359","919,101",
2019,2019/P09,2019/W36,West Suburban,Peak,"331,199","4,109,129",
2019,2019/P09,2019/W37,East Suburban,Commuter,"54,803","941,419",
2019,2019/P09,2019/W37,eXpress,Commuter,"28,856","838,349",
2019,2019/P09,2019/W37,Inter7City,Commuter,"22,450","571,270",
2019,2019/P09,2019/W37,Scenic,Commuter,"9,245","174,333",
2019,2019/P09,2019/W37,West Suburban,Commuter,"312,519","3,329,898",
2019,2019/P09,2019/W37,East Suburban,Off-Peak,"74,220","1,514,408",
2019,2019/P09,2019/W37,eXpress,Off-Peak,"67,536","2,559,367",
2019,2019/P09,2019/W37,Inter7City,Off-Peak,"99,774","6,410,705",
2019,2019/P09,2019/W37,Scenic,Off-Peak,"36,389","1,554,355",
2019,2019/P09,2019/W37,West Suburban,Off-Peak,"555,530","5,918,527",
2019,2019/P09,2019/W37,East Suburban,Peak,"76,411","1,491,492",
2019,2019/P09,2019/W37,eXpress,Peak,"40,814","1,450,966",
2019,2019/P09,2019/W37,Inter7City,Peak,"71,220","3,779,492",
2019,2019/P09,2019/W37,Scenic,Peak,"26,861","939,493",
2019,2019/P09,2019/W37,West Suburban,Peak,"334,333","4,135,067",
2019,2019/P10,2019/W38,East Suburban,Commuter,"60,658","1,045,523",
2019,2019/P10,2019/W38,eXpress,Commuter,"30,717","861,019",
2019,2019/P10,2019/W38,Inter7City,Commuter,"23,889","613,611",
2019,2019/P10,2019/W38,Scenic,Commuter,"9,816","185,622",
2019,2019/P10,2019/W38,West Suburban,Commuter,"337,814","3,662,488",
2019,2019/P10,2019/W38,East Suburban,Off-Peak,"82,574","1,684,000",
2019,2019/P10,2019/W38,eXpress,Off-Peak,"74,823","2,850,428",
2019,2019/P10,2019/W38,Inter7City,Off-Peak,"99,190","6,179,304",
2019,2019/P10,2019/W38,Scenic,Off-Peak,"38,012","1,469,981",
2019,2019/P10,2019/W38,West Suburban,Off-Peak,"580,981","6,522,046",
2019,2019/P10,2019/W38,East Suburban,Peak,"79,189","1,523,584",
2019,2019/P10,2019/W38,eXpress,Peak,"43,917","1,554,370",
2019,2019/P10,2019/W38,Inter7City,Peak,"67,113","3,495,725",
2019,2019/P10,2019/W38,Scenic,Peak,"27,273","928,803",
2019,2019/P10,2019/W38,West Suburban,Peak,"343,986","4,302,639",
2019,2019/P10,2019/W39,East Suburban,Commuter,"61,522","1,057,501",
2019,2019/P10,2019/W39,eXpress,Commuter,"30,166","833,642",
2019,2019/P10,2019/W39,Inter7City,Commuter,"23,825","612,452",
2019,2019/P10,2019/W39,Scenic,Commuter,"9,833","183,024",
2019,2019/P10,2019/W39,West Suburban,Commuter,"336,596","3,689,540",
2019,2019/P10,2019/W39,East Suburban,Off-Peak,"80,659","1,644,937",
2019,2019/P10,2019/W39,eXpress,Off-Peak,"75,813","2,872,862",
2019,2019/P10,2019/W39,Inter7City,Off-Peak,"98,673","6,236,635",
2019,2019/P10,2019/W39,Scenic,Off-Peak,"38,140","1,472,928",
2019,2019/P10,2019/W39,West Suburban,Off-Peak,"585,037","6,353,806",
2019,2019/P10,2019/W39,East Suburban,Peak,"80,622","1,540,620",
2019,2019/P10,2019/W39,eXpress,Peak,"45,395","1,610,565",
2019,2019/P10,2019/W39,Inter7City,Peak,"67,887","3,561,962",
2019,2019/P10,2019/W39,Scenic,Peak,"26,560","858,650",
2019,2019/P10,2019/W39,West Suburban,Peak,"348,781","4,355,749",
2019,2019/P10,2019/W40,East Suburban,Commuter,"63,109","1,085,641",
2019,2019/P10,2019/W40,eXpress,Commuter,"32,014","902,035",
2019,2019/P10,2019/W40,Inter7City,Commuter,"24,347","627,196",
2019,2019/P10,2019/W40,Scenic,Commuter,"10,407","198,585",
2019,2019/P10,2019/W40,West Suburban,Commuter,"349,080","3,818,843",
2019,2019/P10,2019/W40,East Suburban,Off-Peak,"80,775","1,651,788",
2019,2019/P10,2019/W40,eXpress,Off-Peak,"77,906","2,932,127",
2019,2019/P10,2019/W40,Inter7City,Off-Peak,"99,631","6,453,777",
2019,2019/P10,2019/W40,Scenic,Off-Peak,"38,040","1,416,204",
2019,2019/P10,2019/W40,West Suburban,Off-Peak,"615,354","6,649,559",
2019,2019/P10,2019/W40,East Suburban,Peak,"79,809","1,501,158",
2019,2019/P10,2019/W40,eXpress,Peak,"43,743","1,547,561",
2019,2019/P10,2019/W40,Inter7City,Peak,"65,689","3,410,474",
2019,2019/P10,2019/W40,Scenic,Peak,"25,954","812,305",
2019,2019/P10,2019/W40,West Suburban,Peak,"336,998","4,194,447",
2019,2019/P10,2019/W41,East Suburban,Commuter,"59,764","1,034,371",
2019,2019/P10,2019/W41,eXpress,Commuter,"31,609","890,762",
2019,2019/P10,2019/W41,Inter7City,Commuter,"22,348","578,766",
2019,2019/P10,2019/W41,Scenic,Commuter,"10,078","188,628",
2019,2019/P10,2019/W41,West Suburban,Commuter,"353,031","3,867,628",
2019,2019/P10,2019/W41,East Suburban,Off-Peak,"79,232","1,596,514",
2019,2019/P10,2019/W41,eXpress,Off-Peak,"68,640","2,564,585",
2019,2019/P10,2019/W41,Inter7City,Off-Peak,"102,938","6,740,875",
2019,2019/P10,2019/W41,Scenic,Off-Peak,"34,792","1,317,565",
2019,2019/P10,2019/W41,West Suburban,Off-Peak,"562,409","6,041,041",
2019,2019/P10,2019/W41,East Suburban,Peak,"77,846","1,474,040",
2019,2019/P10,2019/W41,eXpress,Peak,"43,142","1,520,389",
2019,2019/P10,2019/W41,Inter7City,Peak,"62,959","3,388,961",
2019,2019/P10,2019/W41,Scenic,Peak,"24,828","750,909",
2019,2019/P10,2019/W41,West Suburban,Peak,"342,196","4,200,984",
2019,2019/P11,2019/W42,East Suburban,Commuter,"58,119","996,525",
2019,2019/P11,2019/W42,eXpress,Commuter,"29,877","861,826",
2019,2019/P11,2019/W42,Inter7City,Commuter,"20,860","540,979",
2019,2019/P11,2019/W42,Scenic,Commuter,"9,080","167,681",
2019,2019/P11,2019/W42,West Suburban,Commuter,"336,545","3,688,184",
2019,2019/P11,2019/W42,East Suburban,Off-Peak,"86,073","1,752,037",
2019,2019/P11,2019/W42,eXpress,Off-Peak,"75,556","2,809,500",
2019,2019/P11,2019/W42,Inter7City,Off-Peak,"103,326","6,542,587",
2019,2019/P11,2019/W42,Scenic,Off-Peak,"41,328","1,524,166",
2019,2019/P11,2019/W42,West Suburban,Off-Peak,"614,930","6,694,600",
2019,2019/P11,2019/W42,East Suburban,Peak,"66,773","1,272,521",
2019,2019/P11,2019/W42,eXpress,Peak,"35,397","1,228,748",
2019,2019/P11,2019/W42,Inter7City,Peak,"56,553","3,004,751",
2019,2019/P11,2019/W42,Scenic,Peak,"22,908","751,758",
2019,2019/P11,2019/W42,West Suburban,Peak,"285,876","3,609,672",
2019,2019/P11,2019/W43,East Suburban,Commuter,"63,580","1,097,879",
2019,2019/P11,2019/W43,eXpress,Commuter,"32,747","924,735",
2019,2019/P11,2019/W43,Inter7City,Commuter,"22,245","573,449",
2019,2019/P11,2019/W43,Scenic,Commuter,"10,431","199,303",
2019,2019/P11,2019/W43,West Suburban,Commuter,"365,817","3,987,239",
2019,2019/P11,2019/W43,East Suburban,Off-Peak,"79,998","1,611,559",
2019,2019/P11,2019/W43,eXpress,Off-Peak,"70,984","2,671,955",
2019,2019/P11,2019/W43,Inter7City,Off-Peak,"97,735","6,088,438",
2019,2019/P11,2019/W43,Scenic,Off-Peak,"38,739","1,359,016",
2019,2019/P11,2019/W43,West Suburban,Off-Peak,"590,098","6,245,819",
2019,2019/P11,2019/W43,East Suburban,Peak,"78,212","1,474,597",
2019,2019/P11,2019/W43,eXpress,Peak,"43,236","1,529,652",
2019,2019/P11,2019/W43,Inter7City,Peak,"62,969","3,278,175",
2019,2019/P11,2019/W43,Scenic,Peak,"24,590","711,844",
2019,2019/P11,2019/W43,West Suburban,Peak,"339,138","4,175,514",
2019,2019/P11,2019/W44,East Suburban,Commuter,"67,242","1,156,317",
2019,2019/P11,2019/W44,eXpress,Commuter,"33,624","954,585",
2019,2019/P11,2019/W44,Inter7City,Commuter,"24,673","628,317",
2019,2019/P11,2019/W44,Scenic,Commuter,"11,101","212,459",
2019,2019/P11,2019/W44,West Suburban,Commuter,"377,695","4,115,513",
2019,2019/P11,2019/W44,East Suburban,Off-Peak,"82,266","1,654,821",
2019,2019/P11,2019/W44,eXpress,Off-Peak,"77,856","2,939,019",
2019,2019/P11,2019/W44,Inter7City,Off-Peak,"94,537","5,924,535",
2019,2019/P11,2019/W44,Scenic,Off-Peak,"38,657","1,342,158",
2019,2019/P11,2019/W44,West Suburban,Off-Peak,"609,096","6,484,752",
2019,2019/P11,2019/W44,East Suburban,Peak,"81,481","1,549,267",
2019,2019/P11,2019/W44,eXpress,Peak,"45,954","1,628,267",
2019,2019/P11,2019/W44,Inter7City,Peak,"65,316","3,340,758",
2019,2019/P11,2019/W44,Scenic,Peak,"25,191","699,942",
2019,2019/P11,2019/W44,West Suburban,Peak,"345,555","4,257,590",
2019,2019/P11,2019/W45,East Suburban,Commuter,"66,768","1,139,188",
2019,2019/P11,2019/W45,eXpress,Commuter,"31,215","886,677",
2019,2019/P11,2019/W45,Inter7City,Commuter,"24,863","631,793",
2019,2019/P11,2019/W45,Scenic,Commuter,"11,029","209,964",
2019,2019/P11,2019/W45,West Suburban,Commuter,"377,351","4,114,596",
2019,2019/P11,2019/W45,East Suburban,Off-Peak,"76,378","1,537,923",
2019,2019/P11,2019/W45,eXpress,Off-Peak,"74,548","2,801,304",
2019,2019/P11,2019/W45,Inter7City,Off-Peak,"98,834","6,355,619",
2019,2019/P11,2019/W45,Scenic,Off-Peak,"36,805","1,325,796",
2019,2019/P11,2019/W45,West Suburban,Off-Peak,"605,790","6,347,202",
2019,2019/P11,2019/W45,East Suburban,Peak,"80,169","1,530,761",
2019,2019/P11,2019/W45,eXpress,Peak,"46,178","1,640,530",
2019,2019/P11,2019/W45,Inter7City,Peak,"67,001","3,547,663",
2019,2019/P11,2019/W45,Scenic,Peak,"25,137","702,998",
2019,2019/P11,2019/W45,West Suburban,Peak,"343,216","4,191,053",
2019,2019/P12,2019/W46,East Suburban,Commuter,"67,119","1,136,900",
2019,2019/P12,2019/W46,eXpress,Commuter,"32,593","930,715",
2019,2019/P12,2019/W46,Inter7City,Commuter,"24,759","621,151",
2019,2019/P12,2019/W46,Scenic,Commuter,"10,995","209,095",
2019,2019/P12,2019/W46,West Suburban,Commuter,"381,227","4,140,311",
2019,2019/P12,2019/W46,East Suburban,Off-Peak,"78,826","1,592,540",
2019,2019/P12,2019/W46,eXpress,Off-Peak,"70,961","2,663,777",
2019,2019/P12,2019/W46,Inter7City,Off-Peak,"95,101","5,787,410",
2019,2019/P12,2019/W46,Scenic,Off-Peak,"36,332","1,256,340",
2019,2019/P12,2019/W46,West Suburban,Off-Peak,"588,366","6,307,230",
2019,2019/P12,2019/W46,East Suburban,Peak,"80,595","1,519,380",
2019,2019/P12,2019/W46,eXpress,Peak,"45,592","1,600,879",
2019,2019/P12,2019/W46,Inter7City,Peak,"64,659","3,283,451",
2019,2019/P12,2019/W46,Scenic,Peak,"23,484","633,564",
2019,2019/P12,2019/W46,West Suburban,Peak,"337,710","4,105,490",
2019,2019/P12,2019/W47,East Suburban,Commuter,"67,093","1,140,458",
2019,2019/P12,2019/W47,eXpress,Commuter,"31,118","871,652",
2019,2019/P12,2019/W47,Inter7City,Commuter,"25,169","643,529",
2019,2019/P12,2019/W47,Scenic,Commuter,"11,323","217,450",
2019,2019/P12,2019/W47,West Suburban,Commuter,"379,670","4,124,938",
2019,2019/P12,2019/W47,East Suburban,Off-Peak,"90,713","1,842,958",
2019,2019/P12,2019/W47,eXpress,Off-Peak,"83,031","3,153,845",
2019,2019/P12,2019/W47,Inter7City,Off-Peak,"93,970","5,600,769",
2019,2019/P12,2019/W47,Scenic,Off-Peak,"39,666","1,278,512",
2019,2019/P12,2019/W47,West Suburban,Off-Peak,"617,429","6,505,416",
2019,2019/P12,2019/W47,East Suburban,Peak,"84,461","1,585,599",
2019,2019/P12,2019/W47,eXpress,Peak,"47,388","1,677,433",
2019,2019/P12,2019/W47,Inter7City,Peak,"65,291","3,357,885",
2019,2019/P12,2019/W47,Scenic,Peak,"24,786","666,152",
2019,2019/P12,2019/W47,West Suburban,Peak,"334,978","4,061,222",
2019,2019/P12,2019/W48,East Suburban,Commuter,"67,036","1,134,201",
